benchmark_id ,model             ,file                                                                              ,query_id                                          ,method               ,redundant_tokens ,time_generate_ms    ,time_apply_ms ,total_tokens ,timestamp                  ,is_correct ,iterations
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,full_file_generation ,               0 , 70871.60801887512  ,            0 ,        6530 ,2025-08-17T01:41:13.289364 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,fix_setStyle_key_collection                       ,full_file_generation ,               0 ,143343.46890449524  ,            0 ,        6532 ,2025-08-17T01:41:13.864805 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,refactor_classnames                               ,full_file_generation ,               0 , 78029.09207344055  ,            0 ,        5896 ,2025-08-17T01:41:28.674742 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,full_file_generation ,             117 , 55854.05397415161  ,            0 ,       10976 ,2025-08-17T01:41:37.405939 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,               0 , 73709.20324325562  ,            0 ,        9878 ,2025-08-17T01:41:40.213757 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,full_file_generation ,               0 , 85392.55809783936  ,            0 ,        6530 ,2025-08-17T01:41:41.192629 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,              92 , 49805.72700500488  ,            0 ,       10339 ,2025-08-17T01:41:47.904367 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,full_file_generation ,               1 , 70054.54897880554  ,            0 ,        8818 ,2025-08-17T01:41:58.814620 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,refactor_classnames                               ,full_file_generation ,             142 , 73168.76196861267  ,            0 ,        9227 ,2025-08-17T01:42:05.177300 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,full_file_generation ,             117 , 45101.300954818726 ,            0 ,        9727 ,2025-08-17T01:42:24.218614 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,               0 , 70954.73790168762  ,            0 ,        6535 ,2025-08-17T01:42:26.177966 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,fix_setStyle_key_collection                       ,full_file_generation ,               0 ,218994.84014511108  ,            0 ,        6532 ,2025-08-17T01:42:29.587953 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,full_file_generation ,               0 , 89788.81096839905  ,            0 ,        5895 ,2025-08-17T01:42:32.436613 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,full_file_generation ,              92 , 56086.294174194336 ,            0 ,       11585 ,2025-08-17T01:42:45.779742 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,full_file_generation ,              92 ,148162.88375854492  ,            0 ,       14206 ,2025-08-17T01:42:48.825741 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_extract_isOutsideMonth                        ,full_file_generation ,               0 ,251086.1577987671   ,            0 ,        5918 ,2025-08-17T01:43:01.675998 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,full_file_generation ,               0 , 82101.8898487091   ,            0 ,        9916 ,2025-08-17T01:43:04.283865 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,               0 , 84115.63801765442  ,            0 ,        6535 ,2025-08-17T01:43:07.102340 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,refactor_classnames                               ,full_file_generation ,               0 ,131429.36825752258  ,            0 ,        5896 ,2025-08-17T01:43:09.543044 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,full_file_generation ,               0 , 99947.2827911377   ,            0 ,        5895 ,2025-08-17T01:43:11.028798 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,full_file_generation ,             142 , 47909.470319747925 ,            0 ,        9581 ,2025-08-17T01:43:13.774556 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,full_file_generation ,               0 , 74069.99492645264  ,            0 ,        8507 ,2025-08-17T01:43:14.679913 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,full_file_generation ,               0 , 68941.73812866211  ,            0 ,        6525 ,2025-08-17T01:43:36.852412 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,full_file_generation ,             117 , 62903.887033462524 ,            0 ,        5886 ,2025-08-17T01:43:36.869922 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,full_file_generation ,              92 , 53552.77490615845  ,            0 ,       10957 ,2025-08-17T01:43:41.434395 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,full_file_generation ,             117 , 98908.09869766235  ,            0 ,       10885 ,2025-08-17T01:43:46.315463 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,full_file_generation ,               0 ,166810.9748363495   ,            0 ,        6530 ,2025-08-17T01:44:02.873977 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,               0 , 62042.349100112915 ,            0 ,        4806 ,2025-08-17T01:44:17.198053 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,full_file_generation ,               0 , 76575.75988769531  ,            0 ,       10090 ,2025-08-17T01:44:22.827144 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,full_file_generation ,               0 , 77831.81571960449  ,            0 ,        5886 ,2025-08-17T01:44:30.406656 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,              92 , 99416.20826721191  ,            0 ,       10531 ,2025-08-17T01:44:30.483532 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,full_file_generation ,               0 , 83164.80207443237  ,            0 ,        6525 ,2025-08-17T01:44:32.269157 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,full_file_generation ,             142 , 64307.50584602356  ,            0 ,        5901 ,2025-08-17T01:44:42.727697 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,full_file_generation ,               0 , 76271.24190330505  ,            0 ,        6530 ,2025-08-17T01:44:55.180086 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,               0 , 13437.401056289673 ,            0 ,        7583 ,2025-08-17T01:44:57.631112 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,               0 , 60123.228311538696 ,            0 ,        4788 ,2025-08-17T01:45:18.719883 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,               0 ,124389.04571533203  ,            0 ,        4806 ,2025-08-17T01:45:20.407243 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,full_file_generation ,              23 , 98650.25520324707  ,            0 ,        9406 ,2025-08-17T01:45:26.583643 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,               0 , 66143.55778694153  ,            0 ,        4806 ,2025-08-17T01:45:30.414095 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,refactor_classnames                               ,full_file_generation ,               0 ,160252.90703773499  ,            0 ,        5896 ,2025-08-17T01:45:43.726264 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,full_file_generation ,               0 , 77998.67177009583  ,            0 ,        5901 ,2025-08-17T01:45:50.133674 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,               0 , 53254.30202484131  ,            0 ,        7547 ,2025-08-17T01:45:53.034521 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,full_file_generation ,               0 , 87359.58290100098  ,            0 ,        6529 ,2025-08-17T01:46:01.769845 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,               0 ,139539.2608642578   ,            0 ,        4806 ,2025-08-17T01:46:02.413850 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,full_file_generation ,               0 ,180583.02402496338  ,            0 ,        5895 ,2025-08-17T01:46:12.087675 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_setStyle_diff_and_return                 ,full_file_generation ,               0 ,220933.9520931244   ,            0 ,        6530 ,2025-08-17T01:46:12.532868 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,full_file_generation ,               0 , 59722.42784500122  ,            0 ,        4770 ,2025-08-17T01:46:20.012844 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_paint_helpers                             ,full_file_generation ,              92 ,110268.59903335571  ,            0 ,       11208 ,2025-08-17T01:46:22.690496 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,             119 , 88838.17315101624  ,            0 ,        8945 ,2025-08-17T01:46:25.359207 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,               0 , 65185.46915054321  ,            0 ,        4788 ,2025-08-17T01:46:37.224753 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_build_preload_header_helper                   ,full_file_generation ,             119 , 56410.41302680969  ,            0 ,        9834 ,2025-08-17T01:46:48.584103 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_refactor_overlay_renderer                     ,full_file_generation ,             142 , 81804.64506149292  ,            0 ,        9083 ,2025-08-17T01:46:50.470533 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,full_file_generation ,               0 , 58687.04104423523  ,            0 ,        7519 ,2025-08-17T01:46:53.184281 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,full_file_generation ,               1 , 60402.3871421814   ,            0 ,        4512 ,2025-08-17T01:47:03.429297 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,               0 ,185427.3920059204   ,            0 ,        6535 ,2025-08-17T01:47:10.079927 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,full_file_generation ,               0 , 60457.96203613281  ,            0 ,        4793 ,2025-08-17T01:47:21.774198 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,               0 ,130182.56115913391  ,            0 ,        4788 ,2025-08-17T01:47:31.909704 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,             119 , 43020.5397605896   ,            0 ,        8469 ,2025-08-17T01:47:37.412173 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,full_file_generation ,               0 , 64991.59216880798  ,            0 ,        4770 ,2025-08-17T01:47:43.712365 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,             119 , 82452.48198509216  ,            0 ,        8104 ,2025-08-17T01:47:49.140301 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,full_file_generation ,               0 , 65826.99799537659  ,            0 ,        7543 ,2025-08-17T01:48:01.479281 ,False      ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_try_get_attr_helper                    ,full_file_generation ,             108 , 60672.178983688354 ,            0 ,        4502 ,2025-08-17T01:48:06.107501 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,refactor_applyPreDrawUpdaters                     ,full_file_generation ,              92 ,116570.04308700562  ,            0 ,       10978 ,2025-08-17T01:48:21.105457 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,full_file_generation ,             119 , 42552.10018157959  ,            0 ,        8586 ,2025-08-17T01:48:21.445098 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_set_html_content_type_helper                  ,full_file_generation ,               0 ,138089.07985687256  ,            0 ,        4788 ,2025-08-17T01:48:21.764697 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,full_file_generation ,               0 , 60783.560037612915 ,            0 ,        4790 ,2025-08-17T01:48:24.023580 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,extract_constant                                  ,full_file_generation ,               0 ,131251.27911567688  ,            0 ,        5886 ,2025-08-17T01:48:25.084885 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,full_file_generation ,               1 , 99655.2357673645   ,            0 ,        4512 ,2025-08-17T01:48:31.495545 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,full_file_generation ,               0 , 65573.27604293823  ,            0 ,        4793 ,2025-08-17T01:48:50.755570 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,full_file_generation ,               0 , 56551.54728889465  ,            0 ,        7541 ,2025-08-17T01:48:59.736116 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_graph_from_input_helper                ,full_file_generation ,               1 , 61607.446908950806 ,            0 ,        4534 ,2025-08-17T01:49:09.125988 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,full_file_generation ,               1 , 12533.987760543823 ,            0 ,        7242 ,2025-08-17T01:49:14.477565 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/day.tsx              ,day_tsdoc_all_methods                             ,full_file_generation ,               0 ,210516.97206497192  ,            0 ,        5895 ,2025-08-17T01:49:16.301966 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,full_file_generation ,               0 ,107184.46111679077  ,            0 ,        4770 ,2025-08-17T01:49:20.598299 ,True       ,         1
benchmark    ,gpt-o3            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_refactor_css_chunks_helper                    ,full_file_generation ,             119 , 95107.61904716492  ,            0 ,        8523 ,2025-08-17T01:49:25.823258 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_gm_optional_signature_and_guard                ,full_file_generation ,             108 , 63119.60864067078  ,            0 ,        4512 ,2025-08-17T01:49:28.470307 ,True       ,         1
benchmark    ,claude-opus-4     ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/Canvas.ts            ,extract_important_constant                        ,full_file_generation ,               0 ,206827.21304893494  ,            0 ,        6535 ,2025-08-17T01:49:41.196902 ,True       ,         1
benchmark    ,gpt-o4-mini       ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_safe_serialize_helper                 ,full_file_generation ,             119 , 78987.9720211029   ,            0 ,       13511 ,2025-08-17T01:49:42.445526 ,True       ,         1
benchmark    ,claude-sonnet-3.7 ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/get_page_handler.ts  ,gph_extract_fetch_credentials_helper              ,full_file_generation ,               0 , 64904.749155044556 ,            0 ,        4790 ,2025-08-17T01:49:57.294523 ,True       ,         1
benchmark    ,gpt-4o            ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_try_get_attr_helper                    ,full_file_generation ,               1 , 46018.62812042236  ,            0 ,        7166 ,2025-08-17T01:50:01.707936 ,True       ,         1
benchmark    ,claude-sonnet-4   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_fix_runtimeerror_message                       ,full_file_generation ,             108 , 59060.85181236267  ,            0 ,        4516 ,2025-08-17T01:50:09.582114 ,True       ,         1
benchmark    ,claude-opus-4.1   ,/Users/dhruvbhatia/CODE/misc/morph/coding-agent-bench/corpus/subgraph_rewriter.py ,sr_extract_try_get_attr_helper                    ,full_file_generation ,               1 , 98275.24304389954  ,            0 ,        4502 ,2025-08-17T01:50:11.314227 ,True       ,         1
